tour_id|readcount_score|congestion_score|star_score|corona_score|senti|senti_count|senti_sum|senti_avg
13103|0.20501000000000005|0.4256345068181786|0.0|0.003340292275574113||||
13104|0.19125999999999999|0.4256345068181786|0.0|0.003340292275574113||||
13105|0.0|0.4256345068181786|0.0|0.003340292275574113||||
13106|0.22601|0.4256345068181786|0.0|0.003340292275574113||||
13107|0.01438|0.4256345068181786|0.0|0.003340292275574113||||
13108|0.2525|0.4256345068181786|0.0|0.003340292275574113||||
13109|0.21791|0.4256345068181786|3.333|0.003340292275574113|[['최고', 2], ['필수', 1], ['지옥', -2]]|3.0|1.0|0.3333333333333333
13110|0.3953|0.4256345068181786|2.556|0.003340292275574113|[['최고', 2], ['편안', 2]]|2.0|4.0|2.0
13111|0.0|0.4256345068181786|5.0|0.003340292275574113||||
13112|0.04136|0.4256345068181786|0.0|0.003340292275574113||||
13113|0.43964|0.4256345068181786|0.0|0.003340292275574113||||
13114|0.31559000000000004|0.4256345068181786|2.375|0.003340292275574113|[['최고', 2]]|1.0|2.0|2.0
13115|0.10604|0.4256345068181786|2.375|0.003340292275574113|[['최고', 2]]|1.0|2.0|2.0
13116|0.008530000000000001|0.4256345068181786|5.0|0.003340292275574113|[['최고', 2]]|1.0|2.0|2.0
13117|0.02371|0.4256345068181786|0.0|0.003340292275574113||||
13118|0.01643|0.4256345068181786|0.0|0.003340292275574113||||
13119|0.01459|0.4256345068181786|0.0|0.003340292275574113||||
13120|0.0|0.4256345068181786|0.0|0.003340292275574113||||
13121|0.0|0.4256345068181786|0.0|0.003340292275574113||||
13122|0.01366|0.4256345068181786|0.0|0.003340292275574113||||
13123|0.6029000000000001|0.4256345068181786|4.721|0.003340292275574113|[['감동', 2], ['감사', 2], ['감탄', 2], ['덕', 2], ['만족', 2], ['멋', 2], ['명예', 2], ['사랑', 2], ['아름다움', 2], ['찬양', 2], ['최고', 2], ['기대', 1], ['도움', 1], ['애정', 1], ['열정', 1], ['정', 1], ['정상', 1], ['필수', 1], ['ㅉ', -1], ['ㅠ', -1], ['짐', -1], ['경상', -2], ['독', -2], ['벌', -2], ['불법', -2], ['해', -2]]|26.0|16.0|0.6153846153846154
13124|0.21633|0.4256345068181786|5.0|0.003340292275574113|[['최고', 2]]|1.0|2.0|2.0
13125|0.26749|0.4256345068181786|4.4|0.003340292275574113|[['최고', 2], ['해', -2]]|2.0|0.0|0.0
13126|0.30615000000000003|0.4256345068181786|3.8|0.003340292275574113|[['최고', 2], ['고통', -2], ['독', -2]]|3.0|-2.0|-0.6666666666666666
13127|0.0|0.4256345068181786|5.0|0.003340292275574113|[['만족', 2], ['성공', 2]]|2.0|4.0|2.0
13128|0.0|0.4256345068181786|0.0|0.003340292275574113||||
13129|0.22147000000000006|0.4256345068181786|0.0|0.003340292275574113||||
13130|0.0|0.4256345068181786|0.0|0.003340292275574113||||
13131|0.21162000000000006|0.4256345068181786|3.667|0.003340292275574113|[['만족', 2], ['친절', 2]]|2.0|4.0|2.0
13132|0.23125|0.4256345068181786|0.0|0.003340292275574113||||
13133|0.32873|0.4256345068181786|2.643|0.003340292275574113|[['최고', 2], ['친절', 2], ['ㅠ', -1]]|3.0|3.0|1.0
13134|0.16075|0.4256345068181786|0.0|0.003340292275574113||||
13135|0.042789999999999995|0.4256345068181786|0.0|0.003340292275574113||||
13136|0.19977999999999999|0.4256345068181786|2.0|0.003340292275574113||||
13137|0.35579000000000005|0.4256345068181786|3.0|0.003340292275574113||||
13138|0.0|0.4256345068181786|0.0|0.003340292275574113||||
13139|0.14009000000000002|0.4256345068181786|4.4|0.003340292275574113|[['감탄', 2], ['강추', 2], ['최고', 2], ['친절', 2], ['환상', -2]]|5.0|6.0|1.2
13140|0.34611000000000003|0.4256345068181786|0.24|0.003340292275574113|[['낭비', -1]]|1.0|-1.0|-1.0
13141|0.031310000000000004|0.4256345068181786|0.0|0.003340292275574113||||
13142|0.09477999999999999|0.4256345068181786|0.0|0.003340292275574113||||
13143|0.20731999999999998|0.4256345068181786|0.0|0.003340292275574113||||
13144|0.4034200000000001|0.4256345068181786|3.286|0.003340292275574113|[['최고', 2]]|1.0|2.0|2.0
13145|0.01444|0.4256345068181786|0.0|0.003340292275574113||||
13146|0.0|0.4256345068181786|0.0|0.003340292275574113||||
13147|0.0|0.4256345068181786|2.4|0.003340292275574113|[['덕', 2], ['맛', 2], ['장점', 2], ['최고', 2], ['친절', 2], ['도리', 1]]|6.0|11.0|1.8333333333333333
13148|0.18966|0.4256345068181786|0.0|0.003340292275574113||||
13149|0.0999|0.4256345068181786|3.857|0.003340292275574113|[['최고', 2], ['걱정', -2], ['실망', -2]]|3.0|-2.0|-0.6666666666666666
13150|0.19566000000000006|0.4256345068181786|0.0|0.003340292275574113||||
13151|0.04057|0.4256345068181786|4.0|0.003340292275574113|[['만족', 2], ['맛', 2]]|2.0|4.0|2.0
13152|0.0|0.4256345068181786|0.0|0.003340292275574113||||
13153|0.0|0.4256345068181786|4.5|0.003340292275574113|[['최고', 2], ['부족', -1], ['실수', -1], ['불편', -2]]|4.0|-2.0|-0.5
13154|0.0|0.4256345068181786|0.0|0.003340292275574113||||
13155|0.03788|0.4256345068181786|0.0|0.003340292275574113||||
13156|0.09066|0.4256345068181786|0.0|0.003340292275574113||||
13157|0.19427000000000005|0.4256345068181786|0.0|0.003340292275574113||||
13158|0.0|0.4256345068181786|0.0|0.003340292275574113||||
13159|0.048330000000000005|0.4256345068181786|0.0|0.003340292275574113||||
13160|0.27801000000000003|0.4256345068181786|0.0|0.003340292275574113||||
13161|0.06787|0.4256345068181786|0.0|0.003340292275574113||||
13162|0.24729|0.4256345068181786|0.0|0.003340292275574113||||
13163|0.20094|0.4256345068181786|2.55|0.003340292275574113|[['맛', 2], ['최고', 2]]|2.0|4.0|2.0
13164|0.0|0.4256345068181786|0.0|0.003340292275574113||||
13165|0.0|0.4256345068181786|3.0|0.003340292275574113|[['최고', 2]]|1.0|2.0|2.0
13166|0.17067000000000002|0.4256345068181786|1.0|0.003340292275574113||||
13167|1e-05|0.4256345068181786|0.0|0.003340292275574113||||
13168|0.33669000000000004|0.4256345068181786|0.0|0.003340292275574113||||
13169|0.0|0.4256345068181786|0.0|0.003340292275574113||||
13170|0.052300000000000006|0.4256345068181786|2.356|0.003340292275574113|[['강추', 2], ['만족', 2], ['맛', 2], ['조화', 2], ['최고', 2], ['친절', 2], ['편안', 2], ['기대', 1], ['보람', 1], ['인정', 1], ['진실', 1], ['친구', 1], ['못', 0], ['ㅜ', -1], ['가래', -1], ['낭비', -1], ['실수', -1], ['포기', -1], ['불편', -2], ['비난', -2], ['실망', -2], ['짜증', -2], ['최악', -2], ['해', -2], ['후회', -2]]|25.0|0.0|0.0
13171|0.27538|0.4256345068181786|0.0|0.003340292275574113||||
13172|0.28503|0.4256345068181786|4.0|0.003340292275574113||||
13173|0.21595000000000006|0.4256345068181786|2.0|0.003340292275574113||||
13174|0.29517000000000004|0.4256345068181786|2.875|0.003340292275574113|[['최고', 2]]|1.0|2.0|2.0
13175|0.12025|0.4256345068181786|0.0|0.003340292275574113||||
13176|0.16066000000000005|0.4256345068181786|0.0|0.003340292275574113||||
13177|0.0|0.4256345068181786|4.5|0.003340292275574113||||
13178|0.20294|0.4256345068181786|0.0|0.003340292275574113||||
13179|1e-05|0.4256345068181786|0.0|0.003340292275574113||||
13180|0.04537|0.4256345068181786|0.0|0.003340292275574113||||
13181|0.19074|0.4256345068181786|4.0|0.003340292275574113|[['최고', 2], ['안락', 1], ['ㅠ', -1]]|3.0|2.0|0.6666666666666666
13182|0.09175|0.4256345068181786|0.0|0.003340292275574113||||
13183|0.27707000000000004|0.4256345068181786|2.737|0.003340292275574113|[['최고', 2], ['친절', 2], ['기대', 1], ['예의', 1], ['정', 1], ['실망', -2], ['해', -2], ['화가', -2]]|8.0|1.0|0.125
13184|0.18066|0.4256345068181786|0.0|0.003340292275574113||||
13185|0.4305000000000001|0.4256345068181786|2.909|0.003340292275574113|[['아름다움', 2], ['최고', 2]]|2.0|4.0|2.0
13186|1.0|0.4256345068181786|1.75|0.003340292275574113||||
13187|0.07022|0.4256345068181786|2.889|0.003340292275574113|[['맛', 2], ['최고', 2], ['기대', 1], ['실망', -2]]|4.0|3.0|0.75
13188|0.0|0.4256345068181786|5.0|0.003340292275574113|[['화', -2]]|1.0|-2.0|-2.0
13189|0.20815999999999998|0.4256345068181786|0.0|0.003340292275574113||||
13190|0.022920000000000003|0.4256345068181786|0.0|0.003340292275574113||||
13191|0.25216|0.4256345068181786|0.0|0.003340292275574113||||
13192|0.05817000000000001|0.4256345068181786|0.0|0.003340292275574113||||
13193|0.35612000000000005|0.4256345068181786|0.0|0.003340292275574113||||
13194|0.57123|0.4256345068181786|3.923|0.003340292275574113|[['감사', 2], ['장점', 2], ['최고', 2], ['친절', 2], ['친구', 1], ['죽음', -1]]|6.0|8.0|1.3333333333333333
13195|0.13837000000000002|0.4256345068181786|0.0|0.003340292275574113||||
13196|0.15256|0.4256345068181786|0.0|0.003340292275574113||||
13197|0.06569000000000001|0.4256345068181786|0.0|0.003340292275574113||||
13198|0.19225|0.4256345068181786|4.0|0.003340292275574113|[['최고', 2], ['친절', 2], ['실망', -2]]|3.0|2.0|0.6666666666666666
13199|0.22702000000000006|0.4256345068181786|0.0|0.003340292275574113||||
13200|0.024659999999999998|0.4256345068181786|3.5|0.003340292275574113||||
13201|0.0|0.4256345068181786|0.0|0.003340292275574113||||
13202|0.011030000000000002|0.4256345068181786|0.0|0.003340292275574113||||
13203|0.00502|0.4256345068181786|5.0|0.003340292275574113|[['최고', 2]]|1.0|2.0|2.0
13204|0.04148|0.4256345068181786|5.0|0.003340292275574113||||
13205|0.17265999999999998|0.4256345068181786|0.0|0.003340292275574113||||
13206|0.0|0.4256345068181786|0.0|0.003340292275574113||||
13207|1e-05|0.4256345068181786|0.0|0.003340292275574113||||
13208|0.15137|0.4256345068181786|4.0|0.003340292275574113|[['친절', 2]]|1.0|2.0|2.0
13209|0.27537|0.4256345068181786|0.0|0.003340292275574113||||
13210|0.0|0.4256345068181786|0.0|0.003340292275574113||||
13211|0.23368000000000005|0.4256345068181786|3.778|0.003340292275574113|[['최고', 2]]|1.0|2.0|2.0
13212|0.0|0.4256345068181786|0.0|0.003340292275574113||||
13213|0.00271|0.4256345068181786|3.0|0.003340292275574113||||
13214|0.0|0.4256345068181786|2.5|0.003340292275574113||||
13215|0.19078|0.4256345068181786|5.0|0.003340292275574113|[['최고', 2]]|1.0|2.0|2.0
13216|0.3608|0.4256345068181786|4.6|0.003340292275574113|[['최고', 2]]|1.0|2.0|2.0
13217|0.0344|0.4256345068181786|5.0|0.003340292275574113|[['아름다움', 2]]|1.0|2.0|2.0
13218|0.19125999999999999|0.4256345068181786|0.0|0.003340292275574113||||
13219|0.013200000000000002|0.4256345068181786|0.0|0.003340292275574113||||
13220|0.02109|0.4256345068181786|4.0|0.003340292275574113||||
13221|0.20714|0.4256345068181786|0.0|0.003340292275574113||||
13222|0.18513|0.4256345068181786|0.0|0.003340292275574113||||
13223|0.0|0.4256345068181786|2.333|0.003340292275574113|[['후회', -2]]|1.0|-2.0|-2.0
13224|0.0483|0.4256345068181786|0.0|0.003340292275574113||||
13225|0.29156000000000004|0.4256345068181786|0.0|0.003340292275574113||||
13226|0.0|0.4256345068181786|2.5|0.003340292275574113|[['최고', 2]]|1.0|2.0|2.0
13227|0.10415|0.4256345068181786|0.0|0.003340292275574113||||
13228|0.24915|0.4256345068181786|0.0|0.003340292275574113||||
13229|0.0|0.4256345068181786|0.0|0.003340292275574113||||
13230|0.12925|0.4256345068181786|0.0|0.003340292275574113||||
13231|0.41627|0.4256345068181786|1.5|0.003340292275574113||||
13232|0.0|0.4256345068181786|4.667|0.003340292275574113|[['맑은', 2], ['최고', 2], ['기대', 1], ['정상', 1], ['ㅠ', -1]]|5.0|5.0|1.0
13233|0.0|0.4256345068181786|5.0|0.003340292275574113||||
13234|0.17602|0.4256345068181786|5.0|0.003340292275574113|[['최고', 2]]|1.0|2.0|2.0
13235|0.16|0.4256345068181786|0.0|0.003340292275574113||||
13236|0.0|0.4256345068181786|5.0|0.003340292275574113|[['최고', 2]]|1.0|2.0|2.0
13237|0.0|0.4256345068181786|3.625|0.003340292275574113|[['최고', 2]]|1.0|2.0|2.0
13238|0.41705|0.4256345068181786|2.333|0.003340292275574113||||
13239|0.4599800000000001|0.4256345068181786|0.0|0.003340292275574113||||
13240|0.0|0.4256345068181786|0.0|0.003340292275574113||||
13241|1.0|0.4256345068181786|2.172|0.003340292275574113|[['최고', 2], ['필수', 1], ['ㅜ', -1], ['ㅠ', -1], ['먼지', -1], ['통증', -1]]|6.0|-1.0|-0.16666666666666666
13242|0.041389999999999996|0.4256345068181786|3.75|0.003340292275574113||||
13243|0.039889999999999995|0.4256345068181786|0.0|0.003340292275574113||||
13244|0.05846000000000001|0.4256345068181786|4.385|0.003340292275574113|[['강추', 2], ['고급', 2], ['최고', 2], ['빛', 1], ['아쉬움', -1], ['짐', -1]]|6.0|5.0|0.8333333333333334
13245|0.041150000000000006|0.4256345068181786|4.579|0.003340292275574113|[['강추', 2], ['맛', 2], ['최고', 2], ['친절', 2], ['행복', 2], ['믿음', 1], ['용기', 1], ['친구', 1], ['합리적', 1]]|9.0|14.0|1.5555555555555556
13246|1.0|0.4256345068181786|2.7880000000000003|0.003340292275574113|[['감사', 2], ['강추', 2], ['안전', 2], ['재미', 2], ['친절', 2], ['기대', 1], ['정상', 1], ['ㅠ', -1], ['겁', -1], ['걱정', -2], ['실망', -2], ['악의', -2], ['욕', -2], ['짜증', -2], ['최악', -2], ['최악', -2], ['화가', -2]]|17.0|-6.0|-0.35294117647058826
13247|0.00028000000000000003|0.4256345068181786|2.5380000000000003|0.003340292275574113|[['최악', -2]]|1.0|-2.0|-2.0
13248|0.0043300000000000005|0.4256345068181786|0.0|0.003340292275574113||||
13249|0.35181|0.4256345068181786|2.882|0.003340292275574113|[['최고', 2]]|1.0|2.0|2.0
13250|0.02889|0.4256345068181786|0.0|0.003340292275574113||||
13251|0.016659999999999998|0.4256345068181786|5.0|0.003340292275574113|[['최고', 2]]|1.0|2.0|2.0
13252|0.012220000000000002|0.4256345068181786|0.0|0.003340292275574113||||
13253|0.17498000000000002|0.4256345068181786|1.6669999999999998|0.003340292275574113|[['최고', 2]]|1.0|2.0|2.0
13254|0.015200000000000003|0.4256345068181786|5.0|0.003340292275574113|[['최고', 2]]|1.0|2.0|2.0
13255|0.27429000000000003|0.4256345068181786|4.4289999999999985|0.003340292275574113|[['개성', 1], ['정상', 1]]|2.0|2.0|1.0
13256|0.010180000000000002|0.4256345068181786|0.0|0.003340292275574113||||
13257|0.17654|0.4256345068181786|0.0|0.003340292275574113||||
13258|0.0|0.4256345068181786|3.357|0.003340292275574113|[['최고', 2], ['정상', 1]]|2.0|3.0|1.5
13259|0.0|0.4256345068181786|0.0|0.003340292275574113||||
13260|0.0|0.4256345068181786|0.0|0.003340292275574113||||
13261|0.30248|0.4256345068181786|0.0|0.003340292275574113||||
13262|0.21436999999999998|0.4256345068181786|4.4|0.003340292275574113|[['최고', 2]]|1.0|2.0|2.0
13263|0.06738999999999999|0.4256345068181786|0.0|0.003340292275574113||||
13264|0.02422|0.4256345068181786|1.8|0.003340292275574113||||
13265|0.35703|0.4256345068181786|4.25|0.003340292275574113|[['겁', -1]]|1.0|-1.0|-1.0
13266|0.04585|0.4256345068181786|3.167|0.003340292275574113|[['강추', 2], ['최고', 2], ['운', 1]]|3.0|5.0|1.6666666666666667
13267|0.14833000000000002|0.4256345068181786|3.667|0.003340292275574113|[['최고', 2], ['친구', 1]]|2.0|3.0|1.5
13268|0.07386000000000001|0.4256345068181786|0.0|0.003340292275574113||||
13269|0.20332999999999998|0.4256345068181786|3.195|0.003340292275574113||||
13270|0.0|0.4256345068181786|0.0|0.003340292275574113||||
13271|0.47936999999999996|0.4256345068181786|2.662|0.003340292275574113|[['감사', 2], ['사랑', 2], ['사모', 2], ['영웅', 2], ['최고', 2], ['발전', 1], ['빛', 1], ['업적', 1], ['인정', 1], ['정', 1], ['존경', 1], ['최적화', 1], ['충성', 1], ['범죄자', -1], ['살해', -1], ['수두', -1], ['지지', -1], ['가난', -2], ['걱정', -2], ['더러운', -2], ['독', -2], ['망신', -2], ['살인자', -2], ['욕', -2], ['이기적', -2], ['잘못', -2], ['저주', -2], ['죄', -2], ['지옥', -2], ['흉물', -2]]|30.0|-12.0|-0.4
13272|0.0|0.4256345068181786|0.0|0.003340292275574113||||
13273|0.18592999999999998|0.4256345068181786|0.0|0.003340292275574113||||
13274|0.24606000000000006|0.4256345068181786|0.0|0.003340292275574113||||
13275|0.01911|0.4256345068181786|0.0|0.003340292275574113||||
13276|0.33068000000000003|0.4256345068181786|0.0|0.003340292275574113||||
13277|0.05027|0.4256345068181786|2.25|0.003340292275574113|[['강추', 2], ['덕', 2], ['맛', 2], ['피', 0], ['최악', -2], ['화', -2]]|6.0|2.0|0.3333333333333333
13278|0.0|0.4256345068181786|0.0|0.003340292275574113||||
13279|0.0|0.4256345068181786|0.0|0.003340292275574113||||
13280|0.016810000000000002|0.4256345068181786|0.0|0.003340292275574113||||
13281|0.23363000000000006|0.4256345068181786|0.0|0.003340292275574113||||
13282|0.00977|0.4256345068181786|0.0|0.003340292275574113||||
13283|0.37271|0.4256345068181786|0.0|0.003340292275574113||||
13284|0.20357000000000006|0.4256345068181786|0.0|0.003340292275574113||||
13285|0.1806|0.4256345068181786|0.0|0.003340292275574113||||
13286|0.02271|0.4256345068181786|0.0|0.003340292275574113||||
13287|0.4703700000000001|0.4256345068181786|0.0|0.003340292275574113||||
13288|0.10135|0.4256345068181786|3.125|0.003340292275574113|[['멋', 2], ['최고', 2], ['친절', 2], ['친구', 1]]|4.0|7.0|1.75
13289|0.011909999999999999|0.4256345068181786|0.0|0.003340292275574113||||
13290|0.11723|0.4256345068181786|5.0|0.003340292275574113|[['유명', 1], ['할인', 1]]|2.0|2.0|1.0
13291|0.5704400000000001|0.4256345068181786|0.0|0.003340292275574113||||
13292|0.18012|0.4256345068181786|0.0|0.003340292275574113||||
13293|0.019170000000000003|0.4256345068181786|0.0|0.003340292275574113||||
13294|0.42916|0.4256345068181786|0.0|0.003340292275574113||||
13295|0.17885|0.4256345068181786|0.0|0.003340292275574113||||
13296|0.07356|0.4256345068181786|0.0|0.003340292275574113||||
13297|0.0|0.4256345068181786|0.0|0.003340292275574113||||
13298|0.005940000000000001|0.4256345068181786|0.0|0.003340292275574113||||
13299|0.0|0.4256345068181786|0.0|0.003340292275574113||||
13300|0.18894|0.4256345068181786|0.0|0.003340292275574113||||
13301|0.21989000000000006|0.4256345068181786|2.229|0.003340292275574113|[['기쁨', 2], ['최고', 2], ['노름', -1], ['마이너스', -2]]|4.0|1.0|0.25
13302|0.21506000000000006|0.4256345068181786|5.0|0.003340292275574113|[['기대', 1], ['훼손', -1]]|2.0|0.0|0.0
13303|0.32863000000000003|0.4256345068181786|3.5|0.003340292275574113|[['만족', 2], ['이득', 2], ['친절', 2], ['걱정', -2], ['악', -2], ['최악', -2]]|6.0|0.0|0.0
13304|0.36065|0.4256345068181786|3.417|0.003340292275574113|[['기대', 1], ['믿음', 1], ['빛', 1], ['운', 1], ['추위', -1], ['불편', -2], ['욕', -2], ['울음', -2], ['울음소리', -2]]|9.0|-5.0|-0.5555555555555556
13305|0.3648900000000001|0.4256345068181786|0.0|0.003340292275574113||||
13306|0.043989999999999994|0.4256345068181786|3.0|0.003340292275574113||||
13307|0.24849|0.4256345068181786|0.0|0.003340292275574113||||
13308|0.0|0.4256345068181786|0.0|0.003340292275574113||||
13309|0.04748|0.4256345068181786|3.25|0.003340292275574113|[['최고', 2]]|1.0|2.0|2.0
13310|0.05347|0.4256345068181786|4.0|0.003340292275574113|[['친절', 2], ['걱정', -2]]|2.0|0.0|0.0
13311|1e-05|0.4256345068181786|0.0|0.003340292275574113||||
13312|0.0|0.4256345068181786|4.5|0.003340292275574113|[['멋', 2], ['친절', 2], ['겁', -1]]|3.0|3.0|1.0
13313|0.38406999999999997|0.4256345068181786|0.0|0.003340292275574113||||
13314|0.49143|0.4256345068181786|2.067|0.003340292275574113|[['강추', 2], ['즐거움', 2]]|2.0|4.0|2.0
13315|0.57215|0.4256345068181786|0.0|0.003340292275574113||||
13316|0.18868|0.4256345068181786|0.0|0.003340292275574113||||
13317|0.19499|0.4256345068181786|0.0|0.003340292275574113||||
13318|0.044070000000000005|0.4256345068181786|5.0|0.003340292275574113|[['최고', 2]]|1.0|2.0|2.0
13319|0.21502|0.4256345068181786|0.0|0.003340292275574113||||
13320|0.0|0.4256345068181786|4.0|0.003340292275574113|[['편안', 2]]|1.0|2.0|2.0
13321|0.24958|0.4256345068181786|4.357|0.003340292275574113|[['감동', 2], ['최고', 2], ['친절', 2], ['믿음', 1]]|4.0|7.0|1.75
13322|0.20278|0.4256345068181786|0.0|0.003340292275574113||||
13323|0.08838000000000001|0.4256345068181786|2.667|0.003340292275574113|[['최고', 2], ['정', 1]]|2.0|3.0|1.5
13324|0.5298900000000001|0.4256345068181786|2.571|0.003340292275574113|[['최고', 2]]|1.0|2.0|2.0
13325|0.18802|0.4256345068181786|0.0|0.003340292275574113||||
13326|0.13665000000000002|0.4256345068181786|0.0|0.003340292275574113||||
13327|0.17395000000000002|0.4256345068181786|5.0|0.003340292275574113|[['최고', 2]]|1.0|2.0|2.0
13328|0.19433|0.4256345068181786|0.0|0.003340292275574113||||
13329|0.5845899999999999|0.4256345068181786|2.5|0.003340292275574113|[['최고', 2]]|1.0|2.0|2.0
13330|0.029790000000000007|0.4256345068181786|2.5|0.003340292275574113|[['최고', 2]]|1.0|2.0|2.0
13331|0.15753|0.4256345068181786|1.75|0.003340292275574113|[['예의', 1], ['최악', -2]]|2.0|-1.0|-0.5
13332|0.13333|0.4256345068181786|4.667|0.003340292275574113|[['만족', 2], ['최고', 2], ['친절', 2]]|3.0|6.0|2.0
13333|0.037590000000000005|0.4256345068181786|2.9330000000000003|0.003340292275574113|[['최고', 2], ['여유', 1]]|2.0|3.0|1.5
13334|0.0|0.4256345068181786|0.0|0.003340292275574113||||
13335|0.25476000000000004|0.4256345068181786|0.0|0.003340292275574113||||
13336|0.01264|0.4256345068181786|0.0|0.003340292275574113||||
13337|0.01746|0.4256345068181786|0.0|0.003340292275574113||||
13338|0.16893000000000002|0.4256345068181786|5.0|0.003340292275574113|[['최고', 2]]|1.0|2.0|2.0
13339|0.3970300000000001|0.4256345068181786|3.25|0.003340292275574113|[['최고', 2]]|1.0|2.0|2.0
13340|0.01564|0.4256345068181786|0.0|0.003340292275574113||||
13341|0.33155|0.4256345068181786|0.0|0.003340292275574113||||
13342|0.19363|0.4256345068181786|0.0|0.003340292275574113||||
13343|0.02065|0.4256345068181786|0.0|0.003340292275574113||||
13344|0.018150000000000003|0.4256345068181786|0.0|0.003340292275574113||||
13345|0.17312000000000002|0.4256345068181786|0.0|0.003340292275574113||||
13346|0.18561|0.4256345068181786|0.0|0.003340292275574113||||
13347|0.29399000000000003|0.4256345068181786|0.0|0.003340292275574113||||
13348|0.4102400000000001|0.4256345068181786|4.0|0.003340292275574113|[['필수', 1]]|1.0|1.0|1.0
13349|0.2352|0.4256345068181786|0.0|0.003340292275574113||||
13350|0.5392800000000001|0.4256345068181786|1.833|0.003340292275574113||||
13351|0.28605|0.4256345068181786|0.0|0.003340292275574113||||
13352|0.18155|0.4256345068181786|0.0|0.003340292275574113||||
13353|0.0|0.4256345068181786|3.0|0.003340292275574113||||
13354|0.18749|0.4256345068181786|0.0|0.003340292275574113||||
13355|0.37806|0.4256345068181786|4.5|0.003340292275574113||||
13356|0.10612|0.4256345068181786|0.0|0.003340292275574113||||
13357|0.16533|0.4256345068181786|0.0|0.003340292275574113||||
13358|0.01869|0.4256345068181786|0.0|0.003340292275574113||||
13359|0.11632|0.4256345068181786|0.0|0.003340292275574113||||
13360|0.27695000000000003|0.4256345068181786|2.893|0.003340292275574113|[['고급', 2], ['최고', 2], ['친절', 2], ['정', 1], ['최상', 1], ['필수', 1]]|6.0|9.0|1.5
13361|0.01932|0.4256345068181786|0.0|0.003340292275574113||||
13362|0.18529|0.4256345068181786|5.0|0.003340292275574113||||
13363|0.17014|0.4256345068181786|0.0|0.003340292275574113||||
13364|0.22008000000000005|0.4256345068181786|5.0|0.003340292275574113|[['맛', 2]]|1.0|2.0|2.0
13365|0.18629|0.4256345068181786|5.0|0.003340292275574113|[['맛', 2]]|1.0|2.0|2.0
13366|1.0|0.4256345068181786|0.0|0.003340292275574113||||
13367|0.22379|0.4256345068181786|1.375|0.003340292275574113|[['기대', 1], ['할인', 1], ['싸움', -1], ['더러움', -2], ['최악', -2]]|5.0|-3.0|-0.6
13368|0.35250000000000004|0.4256345068181786|3.08|0.003340292275574113|[['멋', 2], ['최고', 2], ['지옥', -2]]|3.0|2.0|0.6666666666666666
13369|0.0|0.4256345068181786|0.5|0.003340292275574113||||
13370|0.2014|0.4256345068181786|5.0|0.003340292275574113|[['최고', 2], ['친절', 2], ['ㅜ', -1]]|3.0|3.0|1.0
13371|0.014810000000000004|0.4256345068181786|0.0|0.003340292275574113||||
13372|0.034589999999999996|0.4256345068181786|2.0|0.003340292275574113|[['최고', 2], ['친절', 2]]|2.0|4.0|2.0
13373|0.18655|0.4256345068181786|0.0|0.003340292275574113||||
13374|0.023840000000000004|0.4256345068181786|0.0|0.003340292275574113||||
13375|0.12936|0.4256345068181786|0.0|0.003340292275574113||||
13376|0.00015|0.4256345068181786|2.65|0.003340292275574113|[['최고', 2]]|1.0|2.0|2.0
13377|0.0|0.4256345068181786|2.65|0.003340292275574113|[['최고', 2]]|1.0|2.0|2.0
13378|0.37648|0.4256345068181786|3.857|0.003340292275574113|[['최고', 2]]|1.0|2.0|2.0
13379|0.24931000000000006|0.4256345068181786|3.0|0.003340292275574113|[['최고', 2], ['친구', 1], ['경상', -2]]|3.0|1.0|0.3333333333333333
13380|1.0|0.4256345068181786|0.0|0.003340292275574113||||
13381|0.4579|0.4256345068181786|3.067|0.003340292275574113|[['자비', 1], ['불편', -2]]|2.0|-1.0|-0.5
13382|0.18491|0.4256345068181786|0.0|0.003340292275574113||||
13383|1.0|0.4256345068181786|2.0|0.003340292275574113||||
13384|0.007810000000000002|0.4256345068181786|0.0|0.003340292275574113||||
13385|0.05716|0.4256345068181786|4.37|0.003340292275574113|[['고급', 2], ['최고', 2], ['친절', 2], ['편안', 2], ['기대', 1], ['친구', 1], ['실망', -2], ['짜증', -2], ['최악', -2], ['후회', -2]]|10.0|2.0|0.2
13386|0.094|0.4256345068181786|2.3680000000000003|0.003340292275574113|[['청결', 2], ['최고', 2], ['기대', 1], ['예방', 1], ['할인', 1], ['식중독', -1], ['짐', -1], ['불법', -2], ['실망', -2], ['최악', -2]]|10.0|-1.0|-0.1
13387|0.25067|0.4256345068181786|3.667|0.003340292275574113|[['강추', 2], ['불편', -2], ['후회', -2]]|3.0|-2.0|-0.6666666666666666
13388|0.19852999999999998|0.4256345068181786|0.0|0.003340292275574113||||
13389|0.26434|0.4256345068181786|2.0|0.003340292275574113|[['정상', 1]]|1.0|1.0|1.0
13390|0.0|0.4256345068181786|0.0|0.003340292275574113||||
13391|0.26143|0.4256345068181786|0.0|0.003340292275574113||||
13392|0.31713|0.4256345068181786|0.0|0.003340292275574113||||
13393|0.0|0.4256345068181786|0.0|0.003340292275574113||||
13394|0.01342|0.4256345068181786|0.0|0.003340292275574113||||
13395|0.31013|0.4256345068181786|3.0|0.003340292275574113|[['최고', 2]]|1.0|2.0|2.0
13396|0.5792200000000001|0.4256345068181786|2.5|0.003340292275574113||||
