,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12
9373,26,39,24,15,18,22,50,43,67,100,29,41
9374,0,0,0,0,0,0,0,0,0,0,0,0
9375,0,8,0,50,35,38,52,45,100,50,23,37
9376,0,0,0,0,0,0,0,0,0,0,0,0
9377,5,4,0,0,0,10,9,23,100,72,58,42
9378,57,61,69,66,56,68,59,47,100,52,49,65
9379,57,61,69,66,56,68,59,47,100,52,49,65
9380,40,43,39,31,36,49,57,70,100,84,41,47
9381,65,28,100,99,18,13,27,26,40,46,15,39
9382,71,76,72,67,64,71,86,82,100,84,62,79
9383,55,49,45,38,43,78,86,86,86,100,42,73
9384,25,22,21,16,20,26,26,40,51,100,23,45
9385,75,58,58,59,72,88,100,100,80,86,86,94
9386,13,23,33,13,14,14,48,17,35,100,56,81
9387,41,25,33,39,23,24,27,29,34,28,29,100
9388,41,26,33,38,23,25,29,36,53,47,31,100
9389,29,19,18,24,9,14,33,33,37,36,31,100
9390,59,23,21,37,25,29,56,29,43,63,17,100
9391,28,18,21,23,19,23,25,21,30,41,61,100
9392,53,36,29,26,33,41,71,81,84,100,61,80
9393,58,52,58,51,46,52,66,65,71,85,66,100
9394,58,52,58,51,46,52,66,65,71,85,66,100
9395,64,100,75,33,33,42,57,44,59,60,38,70
9396,14,43,12,0,0,0,31,43,48,100,0,0
9397,0,0,0,0,0,0,0,0,0,100,0,0
9398,39,48,45,29,32,44,44,61,100,82,40,47
9399,39,5,25,6,9,75,71,43,100,46,23,43
9400,53,50,54,100,62,69,67,56,45,45,41,50
9401,38,23,23,19,21,30,75,84,76,100,54,78
9402,25,0,50,25,25,0,70,35,0,100,0,0
9403,4,5,2,2,7,19,36,70,100,83,33,12
9404,21,0,0,0,0,0,17,24,100,17,0,0
9405,45,61,67,41,34,34,48,49,76,100,36,57
9406,13,11,17,19,34,47,85,100,60,43,43,35
9407,12,14,8,8,22,39,58,93,100,65,9,6
9408,15,11,22,10,12,19,29,48,72,56,41,100
9409,60,51,52,40,53,65,67,69,63,63,71,100
9410,50,64,61,37,36,41,43,64,100,75,50,81
9411,0,0,0,0,0,0,0,100,0,0,0,0
9412,28,26,28,19,13,27,41,48,37,74,28,100
9413,0,0,83,83,0,100,0,0,0,0,83,0
9414,43,21,21,16,23,30,32,43,44,63,32,100
9415,21,4,3,1,2,5,7,8,12,12,8,100
9416,72,100,98,55,39,40,37,36,69,81,32,49
9417,70,96,41,48,40,45,82,48,100,47,50,48
9418,15,23,33,14,39,82,50,67,100,58,22,27
9419,0,0,0,0,0,0,0,0,0,0,0,0
9420,14,24,21,17,28,36,48,66,100,58,24,23
9421,0,0,0,100,0,0,0,0,0,0,0,0
9422,0,0,0,0,0,0,0,0,0,0,0,0
9423,13,55,40,45,36,30,44,71,100,69,40,85
9424,25,51,41,20,31,41,52,49,72,77,71,100
9425,0,0,0,0,0,0,0,0,0,0,0,0
9426,91,94,76,52,47,58,67,74,91,100,51,82
9427,67,83,100,0,0,0,0,0,67,0,67,92
9428,100,81,80,65,42,49,55,59,73,87,51,60
9429,68,100,74,30,40,56,73,52,86,91,32,32
9430,0,0,0,0,0,0,0,0,0,0,0,0
9431,0,0,0,0,0,0,0,0,0,0,0,0
9432,0,0,0,0,0,0,0,0,0,0,0,0
9433,59,67,48,57,91,91,95,88,89,69,80,100
9434,53,39,55,59,100,74,74,28,41,76,59,22
9435,0,0,0,0,4,10,18,35,100,51,8,0
9436,45,75,68,51,68,65,88,79,93,100,64,67
9437,11,22,17,12,46,77,73,73,100,97,48,53
9438,0,3,0,0,1,3,5,49,100,45,4,10
9439,0,0,32,0,26,0,0,37,26,95,58,100
9440,0,0,0,0,0,0,0,0,0,0,0,0
9441,0,0,0,0,0,100,0,0,0,0,0,0
9442,0,0,0,0,17,100,17,0,33,73,0,20
9443,35,100,100,0,0,59,29,82,0,59,0,29
9444,22,17,26,10,14,34,59,44,100,97,24,41
9445,36,43,35,35,27,15,53,49,87,100,53,62
9446,0,0,0,0,0,0,0,46,0,100,62,0
9447,0,0,0,100,0,0,0,0,43,0,0,0
9448,88,87,87,80,89,100,95,95,96,92,96,99
9449,74,72,89,85,100,96,89,84,86,82,84,95
9450,73,73,84,80,98,100,88,83,77,73,82,76
9451,0,50,10,100,50,46,0,67,44,37,33,56
9452,33,63,67,18,42,51,83,69,100,93,12,25
9453,14,8,49,0,100,7,7,8,15,27,20,24
9454,3,0,0,0,0,4,3,6,3,15,100,0
9455,47,59,42,32,35,42,50,69,98,100,44,56
9456,27,58,75,81,68,46,72,100,80,71,40,43
9457,21,88,38,25,42,42,42,21,42,100,29,0
9458,7,3,2,3,25,38,100,71,40,13,8,12
9459,52,32,84,16,16,68,97,81,100,55,97,61
9460,5,3,10,3,7,30,33,53,100,77,28,27
9461,0,0,0,0,0,0,0,0,0,0,0,0
9462,3,1,0,1,1,4,14,62,100,49,14,4
9463,48,42,54,47,58,75,100,88,98,76,69,68
9464,47,44,67,51,52,59,73,81,100,84,64,69
9465,17,0,14,92,0,14,33,50,14,100,17,97
9466,31,21,23,28,89,89,86,66,58,52,100,84
9467,28,36,34,25,21,32,39,46,76,70,100,84
9468,0,0,0,0,0,0,0,0,0,0,0,0
9469,3,2,4,2,4,8,25,55,100,52,12,11
9470,24,16,19,16,19,31,42,65,67,69,56,100
9471,0,0,0,0,0,0,0,0,0,0,0,0
9472,8,6,2,3,4,12,28,56,100,64,4,5
9473,3,2,6,1,3,6,18,65,100,55,14,8
9474,0,0,0,0,0,0,0,0,0,0,0,0
9475,69,98,77,51,66,100,98,71,59,64,75,97
9476,0,0,67,42,92,0,0,0,100,0,42,0
9477,13,13,15,7,26,39,100,74,51,31,11,19
9478,0,0,0,0,0,0,0,0,0,0,0,0
9479,0,19,4,0,0,17,11,4,9,100,0,8
9480,100,55,47,42,54,66,55,67,71,53,63,58
9481,22,8,3,3,100,10,37,67,42,21,25,30
9482,13,0,0,0,9,0,11,91,100,16,22,0
9483,26,10,13,8,13,18,29,48,76,69,32,100
9484,77,100,81,74,46,25,62,83,85,61,32,90
9485,77,100,81,74,46,25,62,83,85,61,32,90
9486,77,100,81,74,46,25,62,83,85,61,32,90
9487,77,100,82,74,46,25,62,83,85,61,32,90
9488,0,71,0,0,0,0,0,100,0,100,0,0
9489,23,49,100,42,16,18,25,20,48,89,37,66
9490,34,57,66,74,51,30,39,36,99,100,50,75
9491,27,20,34,50,35,56,64,45,97,100,73,98
9492,7,5,5,6,23,33,67,66,100,12,28,19
9493,13,23,100,26,19,38,76,61,83,47,41,25
9494,5,8,5,4,5,27,33,49,100,86,32,25
9495,78,60,59,56,74,91,100,94,80,85,89,99
9496,74,64,69,64,48,66,81,70,74,77,92,100
9497,77,100,38,48,15,0,0,0,0,0,10,13
9498,48,100,32,52,13,33,33,45,24,41,23,26
9499,0,0,0,0,0,64,0,0,0,45,0,100
9500,44,43,37,48,52,80,87,88,77,100,80,86
9501,60,60,64,46,27,42,34,73,63,86,56,100
9502,27,28,32,23,13,16,22,27,36,39,20,100
9503,22,43,29,8,3,27,72,53,100,72,81,31
9504,35,34,48,33,24,52,100,46,55,44,37,73
9505,18,22,31,16,19,33,30,28,48,100,22,71
9506,1,0,0,1,2,3,14,51,100,64,5,1
9507,88,82,85,83,99,96,99,100,92,80,88,100
9508,49,93,83,39,17,20,40,41,55,70,59,100
9509,36,70,61,44,28,25,29,28,100,26,22,18
9510,75,79,69,71,57,69,76,72,80,100,62,75
9511,19,19,16,20,25,24,24,27,28,23,25,100
9512,0,0,0,83,83,0,0,0,100,0,83,0
9513,21,37,72,29,14,8,49,17,51,100,19,75
9514,10,34,35,23,11,13,25,15,79,100,10,22
9515,90,73,100,69,15,7,9,13,11,54,44,13
9516,25,25,100,38,52,29,32,34,32,97,33,37
9517,25,24,100,38,52,29,32,34,31,97,32,37
9518,25,24,100,38,52,29,32,33,31,97,32,36
9519,25,25,100,39,52,29,32,34,32,97,33,37
9520,25,25,100,38,52,29,32,34,31,97,33,37
9521,25,24,100,38,52,29,32,33,31,97,32,36
9522,25,25,100,38,52,29,32,33,31,97,32,37
9523,33,28,100,40,54,33,35,37,34,97,38,46
9524,25,24,100,38,52,29,32,33,31,97,32,36
9525,25,25,100,38,52,29,32,34,31,97,32,37
9526,25,24,100,38,52,29,32,34,31,97,32,37
9527,27,26,100,40,55,33,36,37,35,97,35,41
9528,25,25,100,38,52,29,32,34,31,97,32,37
9529,25,24,100,38,52,29,32,34,31,97,32,37
9530,25,24,100,38,52,29,32,33,31,97,32,36
9531,25,24,100,38,52,29,32,33,31,97,32,36
9532,25,26,100,39,52,30,32,34,32,97,33,37
9533,25,24,100,38,52,29,32,33,31,97,32,36
9534,25,24,100,38,52,29,32,33,31,97,32,36
9535,26,27,100,39,52,30,33,35,33,97,34,38
9536,25,25,100,38,52,29,32,33,31,97,32,37
9537,25,24,100,38,52,29,32,33,31,97,32,36
9538,25,25,100,38,52,29,32,34,31,97,33,37
9539,25,24,100,38,52,29,32,33,31,97,32,36
9540,25,25,100,38,52,29,32,34,31,97,32,37
9541,25,24,100,38,52,29,32,33,31,97,32,36
9542,25,24,100,38,52,29,32,33,31,97,32,36
9543,75,77,75,71,76,78,76,78,81,83,100,80
9544,0,0,0,0,0,100,0,0,0,0,0,0
9545,49,87,52,100,27,41,44,54,45,64,17,47
9546,78,75,70,73,54,58,63,75,100,59,57,62
9547,55,62,69,57,59,53,74,93,85,100,68,94
9548,82,94,94,63,58,70,85,79,83,79,68,100
9549,81,100,93,61,38,48,54,52,67,87,37,58
9550,56,0,20,0,24,28,100,28,0,0,84,20
9551,77,81,83,67,84,80,90,83,100,90,76,87
9552,67,74,72,58,30,43,58,54,69,100,52,60
9553,38,46,32,27,17,44,50,100,91,64,35,74
9554,74,76,74,68,69,71,71,73,78,83,100,76
9555,100,50,49,49,49,62,68,72,95,87,52,64
9556,0,0,0,0,0,0,0,0,0,0,0,0
9557,4,0,0,0,0,8,4,11,100,92,0,0
9558,72,100,80,66,73,63,45,36,40,32,34,34
9559,0,0,0,0,0,0,100,0,0,0,0,0
9560,0,0,0,0,0,0,0,0,100,0,0,0
9561,25,37,37,22,21,23,25,22,37,100,37,29
9562,50,56,46,42,74,100,91,76,81,55,70,59
9563,82,56,41,37,42,37,46,55,69,69,46,100
9564,81,57,44,41,43,40,48,57,69,69,47,100
9565,59,52,53,37,83,84,76,91,87,86,76,100
9566,0,0,0,0,0,0,0,0,0,0,100,0
9567,48,54,31,58,57,63,61,51,100,65,56,60
9568,0,0,0,1,0,1,3,11,58,100,6,1
9569,9,0,5,0,17,28,58,55,85,100,0,8
9570,46,75,80,30,9,10,22,19,89,100,23,39
9571,47,76,81,33,11,12,23,21,90,100,24,40
9572,25,35,30,22,22,29,38,100,61,53,60,42
9573,42,46,41,26,23,31,49,40,100,83,41,55
9574,73,73,84,80,98,100,88,83,77,73,82,76
9575,0,0,0,0,20,0,24,20,100,0,0,0
9576,0,0,11,0,26,51,53,85,79,100,15,91
9577,0,0,0,0,0,0,72,100,36,0,0,10
9578,0,0,0,0,0,0,0,0,0,0,0,0
9579,15,28,31,12,14,14,34,45,70,100,29,32
9580,50,48,74,43,63,55,90,80,97,100,36,69
9581,0,0,0,0,0,0,0,0,0,0,0,0
9582,15,100,23,24,26,17,21,20,18,14,17,21
9583,66,81,75,51,47,58,58,73,70,65,56,100
9584,100,7,7,15,8,11,15,22,16,18,14,20
9585,0,0,0,0,13,0,45,55,40,28,100,45
9586,0,0,0,0,0,0,0,0,100,0,0,0
9587,100,7,4,7,2,5,10,10,20,26,4,25
9588,67,68,71,48,54,68,100,69,100,71,52,84
9589,54,62,45,41,49,54,70,73,89,100,57,58
9590,0,0,0,0,0,0,0,0,0,0,0,0
9591,0,100,0,56,0,0,0,0,0,0,0,0
9592,69,34,36,35,40,70,92,70,100,78,52,85
9593,30,56,70,42,28,69,100,36,47,68,38,60
9594,0,0,0,0,0,0,0,0,0,100,0,0
9595,67,100,82,70,51,46,43,44,42,42,42,48
9596,0,0,0,0,0,0,0,0,100,0,0,0
9597,25,29,30,35,17,31,69,86,100,85,22,45
9598,24,29,28,20,27,49,44,63,100,80,37,40
9599,82,72,78,52,48,69,83,83,100,78,48,97
9600,22,39,38,43,33,50,54,75,100,73,80,65
9601,0,0,0,0,0,0,0,0,0,0,0,0
9602,0,1,1,0,3,19,33,37,100,59,3,3
9603,0,0,0,0,0,0,0,0,0,0,0,0
9604,8,6,7,5,5,6,9,15,12,100,8,7
9605,0,4,0,4,5,8,0,4,4,100,10,4
9606,6,7,7,4,5,6,8,7,9,100,11,10
9607,47,81,78,100,90,97,53,20,46,49,49,49
9608,30,44,49,54,53,47,45,55,91,100,50,53
9609,0,0,0,0,0,0,0,100,0,0,0,0
9610,0,0,0,0,100,0,0,0,100,0,0,0
9611,73,73,84,80,98,100,88,83,77,73,82,76
9612,0,0,0,0,0,0,0,0,0,0,0,0
9613,29,29,30,100,62,34,27,23,24,22,31,29
9614,56,82,100,66,64,58,58,56,88,62,44,62
9615,0,0,0,0,0,0,0,0,100,0,0,0
9616,81,74,72,75,78,85,88,83,93,82,76,100
9617,38,38,34,20,45,100,42,52,51,54,41,40
9618,0,0,0,0,0,0,0,0,0,0,0,0
9619,41,41,40,36,34,36,54,75,100,98,48,71
9620,42,37,35,38,61,100,84,72,50,39,50,45
9621,3,3,3,1,0,1,3,1,3,3,3,100
9622,100,49,31,27,35,47,64,53,45,49,45,49
9623,0,0,0,0,0,0,0,0,100,33,0,33
9624,0,0,0,100,26,0,0,0,0,0,0,0
9625,0,0,0,0,0,0,0,0,0,0,83,100
9626,80,57,46,40,72,62,78,79,81,100,77,82
9627,85,72,69,76,94,82,83,100,83,81,85,95
9628,71,58,49,47,76,63,82,78,80,100,76,80
9629,0,0,0,0,0,0,0,0,100,0,0,29
9630,29,5,4,1,1,9,13,14,25,100,27,88
9631,38,100,26,31,88,66,78,63,50,51,39,50
9632,5,4,4,4,9,14,21,41,78,100,37,28
9633,100,0,0,0,0,0,0,0,0,0,0,0
9634,54,59,51,31,17,46,81,56,100,77,29,52
9635,41,33,27,28,43,49,44,37,55,58,81,100
9636,8,36,25,34,53,86,56,39,93,69,98,100
9637,18,18,11,8,0,5,14,100,0,30,2,3
9638,66,75,75,59,54,56,56,59,92,100,62,64
9639,67,75,76,59,55,57,56,59,89,100,62,65
9640,67,75,76,59,55,56,56,59,88,100,62,64
9641,67,76,76,59,55,56,56,59,88,100,62,65
9642,67,76,76,59,55,56,56,59,88,100,62,65
9643,68,76,78,61,56,58,59,60,89,100,64,66
9644,7,31,29,4,1,10,20,49,100,48,5,5
9645,28,100,31,40,7,7,43,29,24,21,18,35
9646,46,75,79,46,25,27,49,46,82,100,26,56
9647,58,67,72,57,45,61,77,75,98,100,65,94
9648,0,0,0,0,0,0,0,0,0,0,0,0
9649,11,0,0,11,0,0,0,100,11,0,0,13
9650,81,81,92,83,98,100,91,86,81,77,85,81
9651,49,71,74,45,34,44,51,65,100,91,48,59
9652,63,76,90,61,10,33,55,100,98,67,22,53
9653,0,0,0,0,0,0,0,0,100,0,0,0
9654,0,56,56,0,0,0,100,38,38,63,0,0
9655,20,31,18,6,33,48,56,48,74,100,18,56
9656,0,0,0,0,0,0,0,0,0,0,0,0
9657,30,50,55,42,33,28,33,35,71,100,31,38
9658,70,71,66,64,70,76,100,78,85,71,74,77
9659,50,75,79,46,36,42,60,53,66,100,52,66
9660,29,55,44,14,5,16,66,36,45,76,37,100
9661,0,6,0,0,0,14,35,29,64,100,21,25
9662,70,83,52,51,45,49,37,76,100,33,23,8
9663,0,0,0,0,0,0,0,0,0,0,0,0
9664,14,14,21,17,21,28,41,52,85,100,37,38
9665,83,84,79,82,100,97,97,99,90,82,91,92
9666,0,0,0,0,0,6,15,0,21,100,21,17
9667,75,100,92,55,57,88,83,69,64,53,45,37
9668,11,19,51,25,16,45,29,45,73,100,20,48
9669,26,31,30,22,28,50,45,64,100,80,38,41
9670,3,8,8,8,17,27,11,32,44,100,14,10
9671,0,1,1,0,0,2,4,7,25,100,2,1
9672,0,0,0,0,0,22,32,72,90,100,53,20
9673,3,2,4,23,12,29,72,100,78,59,58,38
9674,57,82,48,47,65,87,100,77,71,66,71,80
9675,0,0,0,0,0,0,0,0,0,0,0,0
9676,29,38,57,50,10,11,56,35,100,60,14,65
9677,21,28,18,15,100,30,44,30,42,64,23,48
9678,16,11,11,9,22,35,93,100,36,21,26,38
9679,64,67,53,51,66,58,76,100,91,85,63,81
9680,0,0,0,0,0,0,0,0,0,0,0,0
9681,17,20,20,17,21,25,28,29,44,100,44,30
9682,0,0,0,0,0,0,0,0,0,0,0,0
9683,0,0,0,0,9,21,51,30,45,100,19,30
9684,0,0,0,0,0,0,0,0,0,0,0,0
9685,0,0,38,38,100,0,0,0,77,38,0,54
9686,23,22,21,17,17,21,40,63,85,59,46,100
9687,38,100,36,44,19,34,31,48,41,23,7,9
9688,5,5,7,4,100,16,29,27,32,27,15,14
9689,35,43,39,31,35,46,69,63,100,65,36,40
9690,0,0,1,0,1,7,10,39,100,79,13,10
9691,48,54,100,56,44,38,73,54,84,57,45,72
9692,6,29,100,0,0,5,0,0,6,27,0,0
9693,38,0,38,0,85,38,0,100,54,92,54,85
9694,4,2,2,2,3,6,16,56,100,48,11,9
9695,4,3,4,3,2,6,10,11,100,57,11,11
9696,10,11,10,9,12,28,36,57,96,100,30,25
9697,2,1,3,1,3,7,18,45,89,100,18,11
9698,75,68,79,81,79,100,92,81,84,89,73,80
9699,0,0,0,0,0,12,7,0,63,100,10,0
9700,11,64,10,5,13,18,45,41,58,100,35,46
9701,57,50,59,39,38,63,89,87,61,100,53,87
9702,100,66,57,52,65,80,66,81,86,65,77,71
9703,64,61,55,54,86,100,71,67,64,59,57,57
9704,0,0,0,0,0,0,0,0,0,0,0,0
9705,77,84,65,39,59,55,75,69,68,58,62,100
9706,16,35,42,29,100,44,23,16,15,33,8,11
9707,40,55,26,22,33,42,66,68,86,100,36,88
9708,0,0,0,0,0,0,0,0,0,0,0,0
9709,0,100,0,0,0,0,0,0,0,0,0,0
9710,73,49,45,37,45,52,60,67,73,59,79,100
9711,41,47,59,34,55,59,47,42,55,78,100,84
9712,39,53,47,36,34,69,61,83,86,100,55,97
9713,100,36,34,39,36,45,68,78,64,46,56,65
9714,6,6,5,11,5,10,38,100,17,9,17,15
9715,57,62,64,48,44,54,70,69,81,100,50,89
9716,77,79,71,73,61,52,100,53,57,57,24,42
9717,28,31,22,16,12,22,44,35,100,69,24,37
9718,73,73,84,80,97,100,88,83,87,79,83,76
9719,21,15,16,19,10,18,17,20,100,59,27,18
9720,95,100,63,27,28,41,35,40,55,48,26,37
9721,95,100,67,31,36,47,59,47,58,59,30,45
9722,71,90,84,37,28,45,51,36,73,100,45,58
9723,92,100,70,34,45,58,56,52,73,61,32,50
9724,40,61,59,29,34,70,75,76,100,93,37,44
9725,33,52,49,19,29,100,60,5,0,0,0,0
9726,73,73,84,80,98,100,88,83,77,73,82,76
9727,59,64,57,53,51,55,63,69,98,100,60,72
9728,59,68,61,54,53,72,69,76,100,96,61,81
9729,80,78,71,66,65,69,73,78,98,100,87,81
9730,48,54,53,47,44,51,59,59,93,100,74,75
9731,48,52,47,44,45,50,55,61,100,80,51,61
9732,0,0,0,0,38,33,24,62,100,38,0,24
9733,0,1,1,0,0,21,100,5,1,1,2,0
9734,0,0,0,100,56,0,0,0,0,0,56,0
9735,14,24,27,22,31,39,41,30,100,33,37,17
9736,100,82,47,46,65,82,96,96,86,63,66,81
9737,0,0,0,0,0,0,0,0,0,0,0,0
9738,0,0,0,0,0,0,0,0,0,0,0,0
9739,0,0,0,0,0,0,0,79,21,0,100,25
9740,0,0,0,0,0,0,0,100,52,100,0,0
9741,8,4,4,3,1,6,16,31,76,100,16,18
9742,47,53,78,56,38,100,78,63,95,80,45,78
9743,17,19,20,18,31,46,72,100,82,48,48,41
9744,59,67,63,56,53,74,75,100,85,85,62,79
9745,0,0,0,0,0,0,0,0,0,0,0,0
9746,1,6,5,1,4,4,12,19,56,100,52,55
9747,24,48,59,30,41,81,100,89,92,61,36,98
9748,0,0,0,0,0,0,0,0,0,0,0,0
9749,77,78,87,69,75,68,72,76,100,91,50,76
9750,62,72,79,77,86,88,95,93,86,93,100,92
9751,4,14,13,4,6,4,7,16,100,37,8,13
9752,4,44,96,100,20,3,1,3,12,1,3,10
9753,58,40,41,32,63,91,91,64,71,56,68,100
9754,74,100,100,32,28,55,36,40,90,40,53,80
9755,46,67,44,44,28,58,69,65,100,62,22,23
9756,60,64,61,49,51,64,82,61,83,100,81,90
9757,29,35,26,33,47,47,52,56,100,88,44,53
9758,73,73,84,80,98,100,88,83,77,73,82,76
9759,53,76,79,23,21,59,43,40,63,100,16,67
9760,18,12,13,9,8,11,15,17,35,100,18,18
9761,0,0,0,0,0,0,33,100,37,35,0,27
9762,0,0,0,0,0,0,0,0,0,0,0,0
9763,43,0,9,31,45,31,100,48,19,41,29,71
9764,48,100,67,56,45,47,76,69,65,79,98,97
9765,40,0,0,0,0,60,55,50,100,50,0,25
9766,0,0,0,0,0,0,0,0,0,0,0,0
9767,55,73,70,50,50,60,67,76,100,91,58,67
9768,29,35,34,25,30,51,48,65,100,82,40,43
9769,31,53,53,58,39,29,32,28,26,42,100,78
9770,61,76,65,41,45,56,57,64,100,86,52,65
9771,26,40,45,40,40,41,61,76,100,93,40,50
9772,24,30,30,18,17,24,25,23,36,100,22,31
9773,73,72,78,74,100,88,82,80,83,79,81,80
9774,3,4,4,2,8,66,50,71,100,62,83,38
9775,5,100,7,12,10,16,31,33,38,43,13,27
9776,88,87,87,80,89,100,95,95,96,92,96,99
9777,5,7,5,6,6,9,11,22,100,36,8,11
9778,0,0,0,0,0,0,0,0,100,0,0,0
9779,0,0,0,0,0,0,0,0,0,0,0,0
9780,2,1,0,1,3,5,29,100,6,9,16,8
9781,74,81,100,97,88,97,94,84,84,99,89,86
9782,0,2,0,1,0,2,8,32,100,75,5,0
9783,75,79,82,61,61,77,94,85,89,100,72,89
9784,6,5,6,5,12,13,22,46,67,100,19,13
9785,4,20,7,12,21,34,66,20,43,100,13,21
9786,61,100,75,59,74,80,84,76,84,72,74,88
9787,0,0,0,1,0,2,14,56,100,52,8,4
9788,15,14,9,5,11,25,44,100,87,61,23,17
9789,13,0,0,13,6,6,19,51,100,56,0,13
9790,6,7,21,5,8,13,50,66,88,100,25,41
9791,12,12,44,12,51,36,66,58,92,100,27,35
9792,87,83,80,79,95,100,98,95,83,79,85,94
9793,2,1,2,2,5,7,22,68,100,66,17,18
9794,15,17,13,11,11,27,28,53,100,74,25,23
9795,0,0,0,0,2,2,1,10,100,52,5,10
9796,33,100,66,0,22,19,53,18,96,84,55,52
9797,88,69,72,58,64,71,82,79,100,84,80,73
9798,72,84,80,37,42,51,59,28,51,100,44,39
9799,71,57,80,66,51,56,67,69,83,88,73,100
9800,14,10,13,11,30,42,100,75,47,23,16,23
9801,36,52,56,53,39,25,64,60,86,100,47,78
9802,24,49,29,53,18,11,51,91,100,71,69,44
9803,0,0,0,0,0,0,36,43,0,100,0,36
9804,79,82,87,83,95,94,91,93,100,93,93,94
9805,5,3,7,5,5,20,20,63,100,68,45,62
9806,46,86,63,48,29,31,37,42,100,76,36,56
9807,0,11,23,39,0,37,43,64,62,40,46,100
9808,5,12,100,41,44,32,60,47,26,22,21,21
9809,12,10,11,10,13,11,21,52,100,49,8,14
9810,0,0,0,0,0,0,0,0,0,0,0,0
9811,72,72,71,69,91,96,100,85,85,80,88,93
9812,41,69,94,57,56,89,56,79,74,92,100,90
9813,29,38,7,8,5,15,36,34,52,59,15,100
9814,60,46,34,25,13,39,60,95,100,68,74,95
9815,87,100,82,57,27,61,89,56,85,94,75,58
9816,0,0,0,0,0,0,0,0,0,0,0,0
9817,100,27,24,19,21,20,18,14,13,12,18,21
9818,2,100,2,0,0,0,1,2,7,7,0,1
9819,78,98,65,62,26,62,89,54,88,100,48,63
9820,87,100,96,53,37,45,56,63,90,96,42,61
9821,64,100,89,33,23,22,31,54,74,83,55,80
9822,21,9,0,0,13,8,31,32,99,81,22,100
9823,64,100,73,28,18,18,16,12,24,28,9,15
9824,38,47,39,23,28,26,41,36,61,100,25,41
9825,2,1,0,2,6,32,100,8,2,1,3,10
9826,18,44,47,16,4,8,23,28,45,100,13,12
9827,24,30,25,24,26,52,71,63,100,87,51,60
9828,39,45,42,30,18,33,46,35,61,100,37,52
9829,23,42,43,19,12,18,29,36,62,100,27,39
9830,25,0,4,0,6,11,14,14,28,26,9,100
9831,12,7,16,17,21,27,65,100,88,87,50,53
9832,79,71,68,72,99,100,89,86,84,78,85,79
9833,13,8,8,6,6,7,22,43,70,54,28,100
9834,26,28,19,19,20,32,35,45,68,100,27,47
9835,0,0,0,0,0,0,0,0,0,0,0,0
9836,0,0,0,0,0,0,0,0,0,0,0,0
9837,31,37,33,30,40,99,58,58,100,62,79,88
9838,9,4,28,14,36,31,81,100,69,53,24,14
9839,39,51,57,46,54,50,74,67,100,97,79,78
9840,13,18,16,12,27,37,57,86,100,77,25,28
9841,0,0,11,13,0,0,9,0,0,0,0,100
9842,0,0,100,0,0,19,0,0,0,0,0,0
9843,63,57,79,48,14,16,52,29,63,100,37,72
9844,10,13,11,10,12,18,23,13,16,100,13,13
9845,9,12,11,9,11,16,22,12,14,100,11,11
9846,9,12,11,9,11,16,22,12,14,100,11,11
9847,9,12,11,9,11,16,22,12,14,100,11,11
9848,9,12,11,9,11,16,22,12,14,100,11,11
9849,10,12,11,10,12,17,22,12,14,100,11,11
9850,21,24,23,21,25,31,34,25,26,100,24,24
9851,9,12,11,9,11,16,22,12,14,100,11,11
9852,9,12,11,9,11,16,22,12,14,100,11,11
9853,10,12,18,9,20,21,32,23,31,100,14,16
9854,10,13,11,10,12,17,22,13,14,100,12,12
9855,15,15,14,15,40,95,78,61,69,100,78,82
9856,9,12,11,9,11,16,22,12,14,100,11,11
9857,18,27,12,10,15,20,81,71,100,28,19,21
9858,39,80,81,100,15,0,20,39,47,15,4,8
9859,100,0,100,0,0,0,0,0,0,0,0,0
9860,0,14,96,12,38,51,100,84,84,92,98,20
9861,0,0,0,0,0,0,0,0,0,0,0,0
9862,100,0,0,50,0,0,0,0,60,0,0,0
9863,0,0,0,0,0,0,0,0,0,0,0,0
9864,0,0,0,0,0,100,0,0,0,0,0,0
9865,0,0,0,0,0,0,0,0,0,0,0,0
9866,0,7,0,56,9,7,6,100,22,19,0,0
9867,6,6,6,30,28,47,30,35,84,10,27,100
9868,0,0,0,60,0,100,0,0,50,0,0,0
9869,100,6,5,3,3,5,4,3,6,6,3,4
9870,0,0,0,0,0,0,0,0,0,100,0,0
9871,5,11,13,5,11,20,26,71,100,65,26,25
9872,53,55,57,36,67,79,75,54,78,100,86,89
9873,89,87,85,70,59,67,82,79,82,100,73,82
9874,23,19,16,13,30,49,100,81,50,31,23,37
9875,0,17,0,0,14,31,34,63,100,63,0,0
9876,15,19,23,24,21,29,47,70,86,100,49,46
9877,45,41,54,40,55,88,100,89,92,77,38,53
9878,78,79,67,52,36,66,82,58,73,100,65,82
9879,15,12,12,11,15,20,25,95,100,37,22,29
9880,0,0,0,0,0,0,0,0,0,0,0,0
9881,48,85,98,34,57,95,90,100,57,83,40,59
9882,90,87,86,71,60,65,80,76,81,100,73,80
9883,38,47,51,35,41,49,64,93,100,98,41,41
9884,41,40,34,27,26,34,47,51,91,100,40,60
9885,61,50,47,45,78,90,85,74,91,80,75,100
9886,1,0,3,1,7,33,37,70,100,40,22,32
9887,16,99,58,18,4,16,22,45,100,59,20,7
9888,25,13,13,13,23,30,30,26,32,23,24,100
